gender,tweet
female,The darker mornings are making it harder to drag my butt out of bed to get my workout in. Less than a week until... https://t.co/vh6Q4lgule
female,"Why is she afraid, d fear of the unknown? Let her pray about it.,or is she possed"
female,I think the clip at the end is from hometown _ https://t.co/XJWJzzeJHf
female,"'I know you don't like discussing your personal life with me, but you've seemed so unhappy for the last few years.' https://t.co/RoactnLhDK"
female,Sometimes I just talk to my therapist about how to respond to awkward texts because ain't no shame in that game
female,Police Wife: The Secret Epidemic of Police Domestic Violence https://t.co/jLRrExwYtV
female,@KenziWilliams_ I'm praying for your family to have the strength through these hard times too __
female,Fighting with the bae. ___ https://t.co/G1g7fZBIar
female,Watch me goin out of the way when I shoulda went homee
female,Looks like I'm the worst of the worst now....
female,"Ok people get with it or get out of the way, I'm trying to get home."
female,"(2/2)
But some people leave such a bitter taste in your mouth,
and drain the life out of you,
to the point where you just give up on them."
female,"IT'S THE FIRST TIME A CAMARO has been produced in the U.S. since the third generation models in 1992.

#camaro... https://t.co/G9mi7cfi1V"
female,"@ennoia3 I took the ones of him in the black shirt on Sunday, my stepdaughter took the ones of him in the grey on Saturday. lol"
female,"#NEW #PHOTOS HQ pics of Tori arriving at the Malpensa airport, Italy (10.24.15) (Via @toripictures) https://t.co/CzmTBFhtnF"
female,@amoshay25 so telling me I can't believe in god while advocating for the liberation of MY people is a no.
female,@dongemoji lol he was so bitter and tense on stage he could have won the race that's why
female,@rc2wentyseven thank you Thalaya! You're the sweetest! Hope you're well xxxx
female,Larkinvilles renaissance surges into a housing boom - The Buffalo News https://t.co/MPd3Wru3Ah
female,@philcrissman - No one puts TOS in the corner!
female,The whole you find your match in college theory is so for the birds
female,The Frapplua.. I know where I'm going before work :) https://t.co/pUepGSRBOs
female,"You might as well accept the fact that everybody are not going to receive you. But, they can't denied that Your ANOINTED By GOD..."
female,The band in the hotel playing romantic Disney songs is breaking my heart. Too cute
female,one person followed me // automatically checked by https://t.co/rNhJCeW7zC
female,Getting on the train just to hear EXCUSE ME LADIES AND GENTLEMEN &lt;
female,Pushed my cat off the counter yesterday and she didn't land on her feet... I'm still apologizing
female,Just watched fascinating and very  moving documentary on the iPlayer about tunnel warefare at the Somme.
female,Skellys Farm.. With the kiddos.. The kids thought it was funny Mr Long &amp; put our faces with theirs _______
female,Bitches tryna get the ass fat___ https://t.co/JbsqrK0N8o
female,I have two time conflicts this weekend and it basically the only people I care about seeing __
female,My eyes are single bih. Won't flirt. Won't touch. But lust of the eyes? You daaaayyyuuuummm right.
female,Sadness is finishing the bag of popcorn you found in your desk.
female,@LaurenCornish I swear those two guys were on the X factor in a band!
female,"In you I found the love of my life and my closest, truest friend!_
_ #love #couple #toptags top.tags_ https://t.co/aBBffW7C47"
female,"Its the fact a canny swim and sophie turns around and goes ""you swimmed when you were sperm"""
female,@CP24 joyous to see the little boy smile...god bless him!
female,LeadWithVideo: The Sweet Spot For Online Video Length - https://t.co/IP8b5GiWCn #marketing #entrepreneur #videomarketing #business #smallb_
female,HOW WE GOT 4 CANADIAN ARTISTS IN THE TOP 5 OF BILLBOARD DAMN
female,I have a bank of nudes on my dms. Would I ever leak them? Of course the fuck not. But if I'm asking you to respect me of course I will
female,How have I never noticed this before? Microban and RBTC have the same logo! https://t.co/1q8uDXjfO8
female,"I hate the way that I say I should stay when I know that I don't give a fuck about it anyway
https://t.co/yJV72DZjXp"
female,"Join Lillian for the 2016 Year of the Fire Monkey Feng Shui Extravaganza!Singapore 1/3/16 &amp; Kuala Lumpur 1/10/16.
https://t.co/JQTXDCpjRV"
female,@chloemae522 @TwitlessConnie I'm getting the feeling that Chloe hates her life rn
female,@CaldersCross love the layout! __
female,Still haven't mastered the work commute with hot coffee juggle
female,"@SpotifyCares Thanks for the kind reply! Yes, but when I click the link it just pinwheels. Maybe its just me? https://t.co/ANPzS8RMdK"
female,Communication - the human connection- is the key to personal and career success
female,"That fuck yea moment when the teacher calls on you because they don't think you were paying attention, and you get the answer right."
female,@Jesshallatt wtf that's so worth the wait
female,"Mets, Jacob deGrom made all the right moves in shift from shortstop to the mound: This was never a part of the... https://t.co/KxtDfRGdmW"
female,You're the one who left member that.
female,It's a slow Monday when you tweet on the hour
female,"Quit the world, I want to get off. https://t.co/v62FanXyV0"
female,"Hey brad, hope you smash the show tonight!! Can't wait to see you and the boys on tour next year!! Ily
@TheVampsBrad
Please follow me
X29"
female,"So I guess I'm single again.
There went everything from the wedding and kids, family"
female,The good about music is that when it hits you ypu dont feel pain
female,The perfect allergy-friendly and gluten-free fall treat! Check out our new recipe! - https://t.co/ziHnGpab3Y
female,"things heard at west high: ""I got detention for putting a tampon on the teachers desk"""
female,"@misskchrista everyone was obsessed with Rhys though, no one really knew the other two_ xxx"
female,Spending the day digging into #soleprop school. This is GAME CHANGER for freelancers @nschoolfinance #genymoney #genY #money2020 @money2020
female,The girl that I was going to sublease from found someone else because she didn't want to stay one extra day so I can come to sign the lease.
female,Exactly 185 days until the Boardwalk sleepovers! DISNEY PARTIES OMFG.
female,"French Teacher ""turn in the homework"" https://t.co/FvbXaLUUqM"
female,One time for the baby boy @Jatsabdul  #MCM https://t.co/EUbWt1yCUB
female,"While debating my CA residency/tax obligation w/VA, I was so close to grabbing my box of camomile tea and finding the nearest body of water."
female,Dude .. this is YOUR specialty...+ I can't speak for the men.. and your MY reference... so.. deal!!!  https://t.co/DMRwM8HpZ1
female,You're the best thing that's ever been mine
female,Hungry &amp; sleepy at the same time &lt;&lt;&lt; _
female,Wearing sandals and shorts until there's snow on the ground
female,@BlasianYeezy like me jack in the box tacos_____
female,Matter: DNA of Ancient Children Offers Clues on How People Settled the Americas: Using the skeletons ... https://t.co/iHHjxTkoKy #science
female,The Impudence of Rabiu Kwakwanso and his Fulani brothers - by FFK: Written by Femi Fani-Kayode...Read below..I... https://t.co/GTwLhIeOqJ
female,The real MVP @Stewie_2000 https://t.co/ZzmkqcW4Ps
female,If u wanna find the biggest dumbasses on the earth just log into Twitter
female,Scarf hair is in full effect. Aka: a bird size nest of tangled hair at the back of my head
female,THANK YOU @celinedion for making another #dream come true. #CelineDion #signature on the #photo of my #car #cellyd5 https://t.co/TZAThZwp2u
female,tis the season for heated blankets
female,"Just so everyone knows, the trees were cut down because they had a disease not because Myers against oxygen!!!"
female,you don't have to get to the top of the mountain to enjoy the view https://t.co/kfS2I9xgtB
female,Nothing is lost by admitting u were wrong the problem is no one wants to be wrong
female,nothing like getting caught having your own private concert by the car next to you at a stoplight ha ha _
female,@batman94dean oh damn lol I saw them at warped I wanna go but I work tomorrow at 6 in the morning
female,"Usually a look on the bright side kind of gal, but today I can't get past @FlyFrontier messing up our anniversary trip &amp; refusing to fix it."
female,When entitled ass rich kids cut me off in the burrito line
female,Hit the gym. #abouttime
female,H17BD TORI ____ i hope you are having a good day. I know we aren't the bestest of friends but you're still my friend and i love ya crazy self
female,@ELLEmagazine @NyxCosmetics So why don't you have 1 of NYXs Vlooger of the YEAR? MYKIE of @Glam_And_Gore ?Every one but her? #upsetZombaes _
female,The past 3 weeks can be compared to a poorly wrapped burrito that falls apart after the first bite..more like 9 months. Tragic.
female,So proud of these ladies for honoring and remembering Jerry and Robin at the #Spartan2015Race @SpartanRace https://t.co/VpiPqmID19
female,I need the next 25 days to hurry Tf up &amp; be over
female,So done being the only person to make an effort with some people
female,"Did you know that the wraps make a PERFECT add-on product for your clients???___I have helped:
__ Nail lady... https://t.co/6MXxSwcuI0"
female,I wish I had the same days off with my friends _
female,Especially when all you do is the best you can and you still get shit on
female,"hi @Harry_Styles ,thank you for being
so nice. you're my fave art but even
the best artist couldn't draw you  .
follow me, please? 79,601"
female,I just go with the flow.
female,@kellzbrody you definitely agree about the yacht  https://t.co/j8gUSK0XlN
female,"""the most fucked up joke life will play on you is letting you meet the right person at the wrong time"""
female,Just fell over running upstairs to watch the new grimes vid
female,"How many nights does it take to count the stars?
That's the time it would take to fix my heart"
female,Can't wait to get home and watch orange is the new black
female,You bless the others so God will bless you a hundred folds.
female,"Check out the largest pink diamond to ever be auctioned, price tag starts at 15m: It's called a Rare 'Fancy V... https://t.co/WjLhHZVxHP"
female,@Abbas_Da_Barber @Muslim_Patrol @santafeez not everyone has the polling feature yet. I don't __
female,Six days left till the end of #inktober and #Halloween. What creepy things should I attempt to draw?
